Id,Date,Centre_Name,Commodity_Name,Price
596,04-02-09,SHIMLA,Wheat,1010
597,04-02-09,SRINAGAR,Wheat,1010
598,04-02-09,JAMMU,Wheat,1010
599,04-02-09,AMRITSAR,Wheat,1075
600,04-02-09,LUDHIANA,Wheat,1100
601,04-02-09,LUCKNOW,Wheat,1010
602,04-02-09,DEHRADUN,Wheat,1170
603,04-02-09,RAIPUR,Wheat,1010
604,04-02-09,AHMEDABAD,Wheat,1010
605,04-02-09,BHOPAL,Wheat,1100
606,04-02-09,MUMBAI,Wheat,1010
607,04-02-09,JAIPUR,Wheat,1200
608,04-02-09,PATNA,Wheat,1010
609,04-02-09,RANCHI,Wheat,1010
610,04-02-09,BHUBANESHWAR,Wheat,1220
611,04-02-09,KOLKATA,Wheat,1010
612,04-02-09,GUWAHATI,Wheat,1010
613,04-02-09,SHILLONG,Wheat,1010
614,04-02-09,AIZWAL,Wheat,1010
615,04-02-09,KOHIMA,Wheat,1010
616,04-02-09,AGARTALA,Wheat,1010
617,04-02-09,BENGALURU,Wheat,1600
618,04-02-09,T.PURAM,Wheat,1010
619,04-02-09,CHENNAI,Wheat,1540
620,04-02-09,HYDERABAD,Wheat,1010
621,05-02-09,CHANDIGARH,Wheat,1010
622,05-02-09,DELHI,Wheat,1185
623,05-02-09,SHIMLA,Wheat,1010
624,05-02-09,SRINAGAR,Wheat,1010
625,05-02-09,JAMMU,Wheat,1010
626,05-02-09,AMRITSAR,Wheat,1075
627,05-02-09,LUDHIANA,Wheat,1100
628,05-02-09,LUCKNOW,Wheat,1120
629,05-02-09,DEHRADUN,Wheat,1010
630,05-02-09,RAIPUR,Wheat,1010
631,05-02-09,AHMEDABAD,Wheat,1010
632,05-02-09,BHOPAL,Wheat,1010
633,05-02-09,MUMBAI,Wheat,1010
634,05-02-09,JAIPUR,Wheat,1010
635,05-02-09,PATNA,Wheat,1010
636,05-02-09,RANCHI,Wheat,1010
637,05-02-09,BHUBANESHWAR,Wheat,1220
638,05-02-09,KOLKATA,Wheat,1010
639,05-02-09,GUWAHATI,Wheat,1010
640,05-02-09,SHILLONG,Wheat,1010
641,05-02-09,AIZWAL,Wheat,1010
642,05-02-09,KOHIMA,Wheat,1010
643,05-02-09,AGARTALA,Wheat,1010
644,05-02-09,BENGALURU,Wheat,1600
645,05-02-09,T.PURAM,Wheat,1010
646,05-02-09,CHENNAI,Wheat,1010
647,05-02-09,HYDERABAD,Wheat,1010
648,06-02-09,CHANDIGARH,Wheat,1010
649,06-02-09,DELHI,Wheat,1185
650,06-02-09,SHIMLA,Wheat,1010
651,06-02-09,SRINAGAR,Wheat,1010
652,06-02-09,JAMMU,Wheat,1010
653,06-02-09,AMRITSAR,Wheat,1075
654,06-02-09,LUDHIANA,Wheat,1100
655,06-02-09,LUCKNOW,Wheat,1120
656,06-02-09,DEHRADUN,Wheat,1010
657,06-02-09,RAIPUR,Wheat,1010
658,06-02-09,AHMEDABAD,Wheat,1010
659,06-02-09,BHOPAL,Wheat,1100
660,06-02-09,MUMBAI,Wheat,1010
661,06-02-09,JAIPUR,Wheat,1010
662,06-02-09,PATNA,Wheat,1010
663,06-02-09,RANCHI,Wheat,1010
664,06-02-09,BHUBANESHWAR,Wheat,1220
665,06-02-09,KOLKATA,Wheat,1010
666,06-02-09,GUWAHATI,Wheat,1010
667,06-02-09,SHILLONG,Wheat,1010
668,06-02-09,AIZWAL,Wheat,1010
669,06-02-09,KOHIMA,Wheat,1010
670,06-02-09,AGARTALA,Wheat,1010
671,06-02-09,BENGALURU,Wheat,1600
672,06-02-09,T.PURAM,Wheat,1010
673,06-02-09,CHENNAI,Wheat,1010
674,06-02-09,HYDERABAD,Wheat,1010
675,09-02-09,CHANDIGARH,Wheat,1010
676,09-02-09,DELHI,Wheat,1185
677,09-02-09,SHIMLA,Wheat,1010
678,09-02-09,SRINAGAR,Wheat,1010
679,09-02-09,JAMMU,Wheat,1010
680,09-02-09,AMRITSAR,Wheat,1010
681,09-02-09,LUDHIANA,Wheat,1010
682,09-02-09,LUCKNOW,Wheat,1120
683,09-02-09,DEHRADUN,Wheat,1010
684,09-02-09,RAIPUR,Wheat,1010
685,09-02-09,AHMEDABAD,Wheat,1010
686,09-02-09,BHOPAL,Wheat,1010
687,09-02-09,MUMBAI,Wheat,1010
688,09-02-09,JAIPUR,Wheat,1010
689,09-02-09,PATNA,Wheat,1010
690,09-02-09,RANCHI,Wheat,1010
691,09-02-09,BHUBANESHWAR,Wheat,1220
692,09-02-09,KOLKATA,Wheat,1010
693,09-02-09,GUWAHATI,Wheat,1010
694,09-02-09,SHILLONG,Wheat,1010
695,09-02-09,AIZWAL,Wheat,1010
696,09-02-09,KOHIMA,Wheat,1010
697,09-02-09,AGARTALA,Wheat,1010
698,09-02-09,BENGALURU,Wheat,1010
699,09-02-09,T.PURAM,Wheat,1010
700,09-02-09,CHENNAI,Wheat,1010
701,09-02-09,HYDERABAD,Wheat,1010
702,10-02-09,CHANDIGARH,Wheat,1010
703,10-02-09,DELHI,Wheat,1185
704,10-02-09,SHIMLA,Wheat,1010
705,10-02-09,SRINAGAR,Wheat,1010
706,10-02-09,JAMMU,Wheat,1010
707,10-02-09,AMRITSAR,Wheat,1075
708,10-02-09,LUDHIANA,Wheat,1100
709,10-02-09,LUCKNOW,Wheat,1010
710,10-02-09,DEHRADUN,Wheat,1010
711,10-02-09,RAIPUR,Wheat,1010
712,10-02-09,AHMEDABAD,Wheat,1010
713,10-02-09,BHOPAL,Wheat,1010
714,10-02-09,MUMBAI,Wheat,1010
715,10-02-09,JAIPUR,Wheat,1010
716,10-02-09,PATNA,Wheat,1010
717,10-02-09,RANCHI,Wheat,1010
718,10-02-09,BHUBANESHWAR,Wheat,1220
719,10-02-09,KOLKATA,Wheat,1010
720,10-02-09,GUWAHATI,Wheat,1010
721,10-02-09,SHILLONG,Wheat,1010
722,10-02-09,AIZWAL,Wheat,1010
723,10-02-09,KOHIMA,Wheat,1010
724,10-02-09,AGARTALA,Wheat,1010
725,10-02-09,BENGALURU,Wheat,1010
726,10-02-09,T.PURAM,Wheat,1010
727,10-02-09,CHENNAI,Wheat,1010
728,10-02-09,HYDERABAD,Wheat,1010
729,11-02-09,CHANDIGARH,Wheat,1010
730,11-02-09,DELHI,Wheat,1185
731,11-02-09,SHIMLA,Wheat,1010
732,11-02-09,SRINAGAR,Wheat,1010
733,11-02-09,JAMMU,Wheat,1010
734,11-02-09,AMRITSAR,Wheat,1075
735,11-02-09,LUDHIANA,Wheat,1100
736,11-02-09,LUCKNOW,Wheat,1010
737,11-02-09,DEHRADUN,Wheat,1170
738,11-02-09,RAIPUR,Wheat,1010
739,11-02-09,AHMEDABAD,Wheat,1125
740,11-02-09,BHOPAL,Wheat,1100
741,11-02-09,MUMBAI,Wheat,1010
742,11-02-09,JAIPUR,Wheat,1010
743,11-02-09,PATNA,Wheat,1010
744,11-02-09,RANCHI,Wheat,1010
745,11-02-09,BHUBANESHWAR,Wheat,1220
746,11-02-09,KOLKATA,Wheat,1010
747,11-02-09,GUWAHATI,Wheat,1010
748,11-02-09,SHILLONG,Wheat,1010
749,11-02-09,AIZWAL,Wheat,1010
750,11-02-09,KOHIMA,Wheat,1010
751,11-02-09,AGARTALA,Wheat,1010
752,11-02-09,BENGALURU,Wheat,1600
753,11-02-09,T.PURAM,Wheat,1010
754,11-02-09,CHENNAI,Wheat,1010
755,11-02-09,HYDERABAD,Wheat,1010
756,12-02-09,CHANDIGARH,Wheat,1010
757,12-02-09,DELHI,Wheat,1185
758,12-02-09,SHIMLA,Wheat,1010
759,12-02-09,SRINAGAR,Wheat,1010
760,12-02-09,JAMMU,Wheat,1010
761,12-02-09,AMRITSAR,Wheat,1075
762,12-02-09,LUDHIANA,Wheat,1100
763,12-02-09,LUCKNOW,Wheat,1010
764,12-02-09,DEHRADUN,Wheat,1010
765,12-02-09,RAIPUR,Wheat,1010
766,12-02-09,AHMEDABAD,Wheat,1010
767,12-02-09,BHOPAL,Wheat,1010
768,12-02-09,MUMBAI,Wheat,1010
769,12-02-09,JAIPUR,Wheat,1010
770,12-02-09,PATNA,Wheat,1010
771,12-02-09,RANCHI,Wheat,1010
772,12-02-09,BHUBANESHWAR,Wheat,1220
773,12-02-09,KOLKATA,Wheat,1010
774,12-02-09,GUWAHATI,Wheat,1010
775,12-02-09,SHILLONG,Wheat,1010
776,12-02-09,AIZWAL,Wheat,1010
777,12-02-09,KOHIMA,Wheat,1010
778,12-02-09,AGARTALA,Wheat,1010
779,12-02-09,BENGALURU,Wheat,1600
780,12-02-09,T.PURAM,Wheat,1010
781,12-02-09,CHENNAI,Wheat,1010
782,12-02-09,HYDERABAD,Wheat,1010
783,13-02-09,CHANDIGARH,Wheat,1010
784,13-02-09,DELHI,Wheat,1185
785,13-02-09,SHIMLA,Wheat,1010
786,13-02-09,SRINAGAR,Wheat,1010
787,13-02-09,JAMMU,Wheat,1010
788,13-02-09,AMRITSAR,Wheat,1075
789,13-02-09,LUDHIANA,Wheat,1100
790,13-02-09,LUCKNOW,Wheat,1140
791,13-02-09,DEHRADUN,Wheat,1010
792,13-02-09,RAIPUR,Wheat,1010
793,13-02-09,AHMEDABAD,Wheat,1010
794,13-02-09,BHOPAL,Wheat,1010
795,13-02-09,MUMBAI,Wheat,1010
796,13-02-09,JAIPUR,Wheat,1010
797,13-02-09,PATNA,Wheat,1010
798,13-02-09,RANCHI,Wheat,1010
799,13-02-09,BHUBANESHWAR,Wheat,1220
800,13-02-09,KOLKATA,Wheat,1010
801,13-02-09,GUWAHATI,Wheat,1010
802,13-02-09,SHILLONG,Wheat,1010
803,13-02-09,AIZWAL,Wheat,1010
804,13-02-09,KOHIMA,Wheat,1010
805,13-02-09,AGARTALA,Wheat,1010
806,13-02-09,BENGALURU,Wheat,1600
807,13-02-09,T.PURAM,Wheat,1010
808,13-02-09,CHENNAI,Wheat,1010
809,13-02-09,HYDERABAD,Wheat,1010
810,16-02-09,CHANDIGARH,Wheat,1010
811,16-02-09,DELHI,Wheat,1185
812,16-02-09,SHIMLA,Wheat,1010
813,16-02-09,SRINAGAR,Wheat,1010
814,16-02-09,JAMMU,Wheat,1010
815,16-02-09,AMRITSAR,Wheat,1075
816,16-02-09,LUDHIANA,Wheat,1100
817,16-02-09,LUCKNOW,Wheat,1010
818,16-02-09,DEHRADUN,Wheat,1010
819,16-02-09,RAIPUR,Wheat,1010
820,16-02-09,AHMEDABAD,Wheat,1010
821,16-02-09,BHOPAL,Wheat,1010
822,16-02-09,MUMBAI,Wheat,1010
823,16-02-09,JAIPUR,Wheat,1010
824,16-02-09,PATNA,Wheat,1010
825,16-02-09,RANCHI,Wheat,1010
826,16-02-09,BHUBANESHWAR,Wheat,1220
827,16-02-09,KOLKATA,Wheat,1010
828,16-02-09,GUWAHATI,Wheat,1010
829,16-02-09,SHILLONG,Wheat,1010
830,16-02-09,AIZWAL,Wheat,1010
831,16-02-09,KOHIMA,Wheat,1010
832,16-02-09,AGARTALA,Wheat,1010
833,16-02-09,BENGALURU,Wheat,1600
834,16-02-09,T.PURAM,Wheat,1010
835,16-02-09,CHENNAI,Wheat,1010
836,16-02-09,HYDERABAD,Wheat,1010
837,17-02-09,CHANDIGARH,Wheat,1010
838,17-02-09,DELHI,Wheat,1010
839,17-02-09,SHIMLA,Wheat,1010
840,17-02-09,SRINAGAR,Wheat,1010
841,17-02-09,JAMMU,Wheat,1010
842,17-02-09,AMRITSAR,Wheat,1075
843,17-02-09,LUDHIANA,Wheat,1100
844,17-02-09,LUCKNOW,Wheat,1140
845,17-02-09,DEHRADUN,Wheat,1010
846,17-02-09,RAIPUR,Wheat,1010
847,17-02-09,AHMEDABAD,Wheat,1010
848,17-02-09,BHOPAL,Wheat,1010
849,17-02-09,MUMBAI,Wheat,1010
850,17-02-09,JAIPUR,Wheat,1200
851,17-02-09,PATNA,Wheat,1010
852,17-02-09,RANCHI,Wheat,1010
853,17-02-09,BHUBANESHWAR,Wheat,1220
854,17-02-09,KOLKATA,Wheat,1010
855,17-02-09,GUWAHATI,Wheat,1010
856,17-02-09,SHILLONG,Wheat,1010
857,17-02-09,AIZWAL,Wheat,1010
858,17-02-09,KOHIMA,Wheat,1010
859,17-02-09,AGARTALA,Wheat,1010
860,17-02-09,BENGALURU,Wheat,1600
861,17-02-09,T.PURAM,Wheat,1010
862,17-02-09,CHENNAI,Wheat,1700
863,17-02-09,HYDERABAD,Wheat,1010
864,18-02-09,CHANDIGARH,Wheat,1010
865,18-02-09,DELHI,Wheat,1185
866,18-02-09,SHIMLA,Wheat,1010
867,18-02-09,SRINAGAR,Wheat,1010
868,18-02-09,JAMMU,Wheat,1010
869,18-02-09,AMRITSAR,Wheat,1075
870,18-02-09,LUDHIANA,Wheat,1100
871,18-02-09,LUCKNOW,Wheat,1130
872,18-02-09,DEHRADUN,Wheat,1180
873,18-02-09,RAIPUR,Wheat,1010
874,18-02-09,AHMEDABAD,Wheat,1163
875,18-02-09,BHOPAL,Wheat,1010
876,18-02-09,MUMBAI,Wheat,1010
877,18-02-09,JAIPUR,Wheat,1200
878,18-02-09,PATNA,Wheat,1010
879,18-02-09,RANCHI,Wheat,1010
880,18-02-09,BHUBANESHWAR,Wheat,1220
881,18-02-09,KOLKATA,Wheat,1010
882,18-02-09,GUWAHATI,Wheat,1010
883,18-02-09,SHILLONG,Wheat,1010
884,18-02-09,AIZWAL,Wheat,1010
885,18-02-09,KOHIMA,Wheat,1010
886,18-02-09,AGARTALA,Wheat,1010
887,18-02-09,BENGALURU,Wheat,1600
888,18-02-09,T.PURAM,Wheat,1010
889,18-02-09,CHENNAI,Wheat,1010
890,18-02-09,HYDERABAD,Wheat,1010
891,19-02-09,CHANDIGARH,Wheat,1010
892,19-02-09,DELHI,Wheat,1185
893,19-02-09,SHIMLA,Wheat,1010
894,19-02-09,SRINAGAR,Wheat,1010
895,19-02-09,JAMMU,Wheat,1010
896,19-02-09,AMRITSAR,Wheat,1075
897,19-02-09,LUDHIANA,Wheat,1100
898,19-02-09,LUCKNOW,Wheat,1140
899,19-02-09,DEHRADUN,Wheat,1010
900,19-02-09,RAIPUR,Wheat,1010
901,19-02-09,AHMEDABAD,Wheat,1010
902,19-02-09,BHOPAL,Wheat,1010
903,19-02-09,MUMBAI,Wheat,1010
904,19-02-09,JAIPUR,Wheat,1200
905,19-02-09,PATNA,Wheat,1010
906,19-02-09,RANCHI,Wheat,1010
907,19-02-09,BHUBANESHWAR,Wheat,1220
908,19-02-09,KOLKATA,Wheat,1010
909,19-02-09,GUWAHATI,Wheat,1010
910,19-02-09,SHILLONG,Wheat,1010
911,19-02-09,AIZWAL,Wheat,1010
912,19-02-09,KOHIMA,Wheat,1010
913,19-02-09,AGARTALA,Wheat,1010
914,19-02-09,BENGALURU,Wheat,1600
915,19-02-09,T.PURAM,Wheat,1010
916,19-02-09,CHENNAI,Wheat,1010
917,19-02-09,HYDERABAD,Wheat,1010
918,20-02-09,CHANDIGARH,Wheat,1010
919,20-02-09,DELHI,Wheat,1185
920,20-02-09,SHIMLA,Wheat,1010
921,20-02-09,SRINAGAR,Wheat,1010
922,20-02-09,JAMMU,Wheat,1010
923,20-02-09,AMRITSAR,Wheat,1075
924,20-02-09,LUDHIANA,Wheat,1050
925,20-02-09,LUCKNOW,Wheat,1130
926,20-02-09,DEHRADUN,Wheat,1010
927,20-02-09,RAIPUR,Wheat,1010
928,20-02-09,AHMEDABAD,Wheat,1010
929,20-02-09,BHOPAL,Wheat,1010
930,20-02-09,MUMBAI,Wheat,1010
931,20-02-09,JAIPUR,Wheat,1200
932,20-02-09,PATNA,Wheat,1010
933,20-02-09,RANCHI,Wheat,1010
934,20-02-09,BHUBANESHWAR,Wheat,1220
935,20-02-09,KOLKATA,Wheat,1010
936,20-02-09,GUWAHATI,Wheat,1010
937,20-02-09,SHILLONG,Wheat,1010
938,20-02-09,AIZWAL,Wheat,1010
939,20-02-09,KOHIMA,Wheat,1010
940,20-02-09,AGARTALA,Wheat,1010
941,20-02-09,BENGALURU,Wheat,1600
942,20-02-09,T.PURAM,Wheat,1010
943,20-02-09,CHENNAI,Wheat,1010
944,20-02-09,HYDERABAD,Wheat,1010
945,23-02-09,CHANDIGARH,Wheat,1010
946,23-02-09,DELHI,Wheat,1185
947,23-02-09,SHIMLA,Wheat,1010
948,23-02-09,SRINAGAR,Wheat,1010
949,23-02-09,JAMMU,Wheat,1010
950,23-02-09,AMRITSAR,Wheat,1010
951,23-02-09,LUDHIANA,Wheat,1010
952,23-02-09,LUCKNOW,Wheat,1010
953,23-02-09,DEHRADUN,Wheat,1010
954,23-02-09,RAIPUR,Wheat,1010
955,23-02-09,AHMEDABAD,Wheat,1010
956,23-02-09,BHOPAL,Wheat,1010
957,23-02-09,MUMBAI,Wheat,1010
958,23-02-09,JAIPUR,Wheat,1010
959,23-02-09,PATNA,Wheat,1010
960,23-02-09,RANCHI,Wheat,1010
961,23-02-09,BHUBANESHWAR,Wheat,1010
962,23-02-09,KOLKATA,Wheat,1010
963,23-02-09,GUWAHATI,Wheat,1010
964,23-02-09,SHILLONG,Wheat,1010
965,23-02-09,AIZWAL,Wheat,1010
966,23-02-09,KOHIMA,Wheat,1010
967,23-02-09,AGARTALA,Wheat,1010
968,23-02-09,BENGALURU,Wheat,1010
969,23-02-09,T.PURAM,Wheat,1010
970,23-02-09,CHENNAI,Wheat,1010
971,23-02-09,HYDERABAD,Wheat,1010
972,24-02-09,CHANDIGARH,Wheat,1010
973,24-02-09,DELHI,Wheat,1185
974,24-02-09,SHIMLA,Wheat,1010
975,24-02-09,SRINAGAR,Wheat,1010
976,24-02-09,JAMMU,Wheat,1010
977,24-02-09,AMRITSAR,Wheat,1075
978,24-02-09,LUDHIANA,Wheat,1050
979,24-02-09,LUCKNOW,Wheat,1140
980,24-02-09,DEHRADUN,Wheat,1010
981,24-02-09,RAIPUR,Wheat,1010
982,24-02-09,AHMEDABAD,Wheat,1010
983,24-02-09,BHOPAL,Wheat,1010
984,24-02-09,MUMBAI,Wheat,1010
985,24-02-09,JAIPUR,Wheat,1010
986,24-02-09,PATNA,Wheat,1010
987,24-02-09,RANCHI,Wheat,1010
988,24-02-09,BHUBANESHWAR,Wheat,1220
989,24-02-09,KOLKATA,Wheat,1010
990,24-02-09,GUWAHATI,Wheat,1010
991,24-02-09,SHILLONG,Wheat,1010
992,24-02-09,AIZWAL,Wheat,1010
993,24-02-09,KOHIMA,Wheat,1010
994,24-02-09,AGARTALA,Wheat,1010
995,24-02-09,BENGALURU,Wheat,1010
996,24-02-09,T.PURAM,Wheat,1010
997,24-02-09,CHENNAI,Wheat,1010
998,24-02-09,HYDERABAD,Wheat,1010
999,25-02-09,CHANDIGARH,Wheat,1010
1000,25-02-09,DELHI,Wheat,1185
1001,25-02-09,SHIMLA,Wheat,1010
1002,25-02-09,SRINAGAR,Wheat,1010
1003,25-02-09,JAMMU,Wheat,1010
1004,25-02-09,AMRITSAR,Wheat,1075
1005,25-02-09,LUDHIANA,Wheat,1050
1006,25-02-09,LUCKNOW,Wheat,1140
1007,25-02-09,DEHRADUN,Wheat,1180
1008,25-02-09,RAIPUR,Wheat,1010
1009,25-02-09,AHMEDABAD,Wheat,1010
1010,25-02-09,BHOPAL,Wheat,1010
1011,25-02-09,MUMBAI,Wheat,1010
1012,25-02-09,JAIPUR,Wheat,1010
1013,25-02-09,PATNA,Wheat,1010
1014,25-02-09,RANCHI,Wheat,1010
1015,25-02-09,BHUBANESHWAR,Wheat,1220
1016,25-02-09,KOLKATA,Wheat,1010
1017,25-02-09,GUWAHATI,Wheat,1010
1018,25-02-09,SHILLONG,Wheat,1010
1019,25-02-09,AIZWAL,Wheat,1010
1020,25-02-09,KOHIMA,Wheat,1010
1021,25-02-09,AGARTALA,Wheat,1010
1022,25-02-09,BENGALURU,Wheat,1600
1023,25-02-09,T.PURAM,Wheat,1010
1024,25-02-09,CHENNAI,Wheat,1700
1025,25-02-09,HYDERABAD,Wheat,1010
1026,26-02-09,CHANDIGARH,Wheat,1010
1027,26-02-09,DELHI,Wheat,1185
1028,26-02-09,SHIMLA,Wheat,1010
1029,26-02-09,SRINAGAR,Wheat,1010
1030,26-02-09,JAMMU,Wheat,1010
1031,26-02-09,AMRITSAR,Wheat,1010
1032,26-02-09,LUDHIANA,Wheat,1010
1033,26-02-09,LUCKNOW,Wheat,1010
1034,26-02-09,DEHRADUN,Wheat,1010
1035,26-02-09,RAIPUR,Wheat,1010
1036,26-02-09,AHMEDABAD,Wheat,1010
1037,26-02-09,BHOPAL,Wheat,1010
1038,26-02-09,MUMBAI,Wheat,1010
1039,26-02-09,JAIPUR,Wheat,1200
1040,26-02-09,PATNA,Wheat,1010
1041,26-02-09,RANCHI,Wheat,1010
1042,26-02-09,BHUBANESHWAR,Wheat,1010
1043,26-02-09,KOLKATA,Wheat,1010
1044,26-02-09,GUWAHATI,Wheat,1010
1045,26-02-09,SHILLONG,Wheat,1010
1046,26-02-09,AIZWAL,Wheat,1010
1047,26-02-09,KOHIMA,Wheat,1010
1048,26-02-09,AGARTALA,Wheat,1010
1049,26-02-09,BENGALURU,Wheat,1600
1050,26-02-09,T.PURAM,Wheat,1010
1051,26-02-09,CHENNAI,Wheat,1700
1052,26-02-09,HYDERABAD,Wheat,1010
1053,27-02-09,CHANDIGARH,Wheat,1010
1054,27-02-09,DELHI,Wheat,1190
1055,27-02-09,SHIMLA,Wheat,1010
1056,27-02-09,SRINAGAR,Wheat,1010
1057,27-02-09,JAMMU,Wheat,1010
1058,27-02-09,AMRITSAR,Wheat,1010
1059,27-02-09,LUDHIANA,Wheat,1010
1060,27-02-09,LUCKNOW,Wheat,1010
1061,27-02-09,DEHRADUN,Wheat,1010
1062,27-02-09,RAIPUR,Wheat,1010
1063,27-02-09,AHMEDABAD,Wheat,1010
1064,27-02-09,BHOPAL,Wheat,1010
1065,27-02-09,MUMBAI,Wheat,1010
1066,27-02-09,JAIPUR,Wheat,1010
1067,27-02-09,PATNA,Wheat,1010
1068,27-02-09,RANCHI,Wheat,1010
1069,27-02-09,BHUBANESHWAR,Wheat,1300
1070,27-02-09,KOLKATA,Wheat,1010
1071,27-02-09,GUWAHATI,Wheat,1010
1072,27-02-09,SHILLONG,Wheat,1010
1073,27-02-09,AIZWAL,Wheat,1010
1074,27-02-09,KOHIMA,Wheat,1010
1075,27-02-09,AGARTALA,Wheat,1010
1076,27-02-09,BENGALURU,Wheat,1600
1077,27-02-09,T.PURAM,Wheat,1010
1078,27-02-09,CHENNAI,Wheat,1700
1079,27-02-09,HYDERABAD,Wheat,1010
1080,02-03-09,CHANDIGARH,Wheat,1010
1081,02-03-09,DELHI,Wheat,1190
1082,02-03-09,SHIMLA,Wheat,1010
1083,02-03-09,SRINAGAR,Wheat,1010
1084,02-03-09,JAMMU,Wheat,1010
1085,02-03-09,AMRITSAR,Wheat,1010
1086,02-03-09,LUDHIANA,Wheat,1010
1087,02-03-09,LUCKNOW,Wheat,1150
1088,02-03-09,DEHRADUN,Wheat,1010
1089,02-03-09,RAIPUR,Wheat,1010
1090,02-03-09,AHMEDABAD,Wheat,1010
1091,02-03-09,BHOPAL,Wheat,1010
1092,02-03-09,MUMBAI,Wheat,1010
1093,02-03-09,JAIPUR,Wheat,1010
1094,02-03-09,PATNA,Wheat,1010
1095,02-03-09,RANCHI,Wheat,1010
1096,02-03-09,BHUBANESHWAR,Wheat,1250
1097,02-03-09,KOLKATA,Wheat,1010
1098,02-03-09,GUWAHATI,Wheat,1010
1099,02-03-09,SHILLONG,Wheat,1010
1100,02-03-09,AIZWAL,Wheat,1010
1101,02-03-09,KOHIMA,Wheat,1010
1102,02-03-09,AGARTALA,Wheat,1010
1103,02-03-09,BENGALURU,Wheat,1010
1104,02-03-09,T.PURAM,Wheat,1010
1105,02-03-09,CHENNAI,Wheat,1010
1106,02-03-09,HYDERABAD,Wheat,1010
1107,03-03-09,CHANDIGARH,Wheat,1010
1108,03-03-09,DELHI,Wheat,1190
1109,03-03-09,SHIMLA,Wheat,1010
1110,03-03-09,SRINAGAR,Wheat,1010
1111,03-03-09,JAMMU,Wheat,1010
1112,03-03-09,AMRITSAR,Wheat,1010
1113,03-03-09,LUDHIANA,Wheat,1010
1114,03-03-09,LUCKNOW,Wheat,1160
1115,03-03-09,DEHRADUN,Wheat,1010
1116,03-03-09,RAIPUR,Wheat,1010
1117,03-03-09,AHMEDABAD,Wheat,1010
1118,03-03-09,BHOPAL,Wheat,1010
1119,03-03-09,MUMBAI,Wheat,1010
1120,03-03-09,JAIPUR,Wheat,1010
1121,03-03-09,PATNA,Wheat,1010
1122,03-03-09,RANCHI,Wheat,1010
1123,03-03-09,BHUBANESHWAR,Wheat,1300
1124,03-03-09,KOLKATA,Wheat,1010
1125,03-03-09,GUWAHATI,Wheat,1010
1126,03-03-09,SHILLONG,Wheat,1010
1127,03-03-09,AIZWAL,Wheat,1010
1128,03-03-09,KOHIMA,Wheat,1010
1129,03-03-09,AGARTALA,Wheat,1010
1130,03-03-09,BENGALURU,Wheat,1010
1131,03-03-09,T.PURAM,Wheat,1010
1132,03-03-09,CHENNAI,Wheat,1010
1133,03-03-09,HYDERABAD,Wheat,1010
1134,04-03-09,CHANDIGARH,Wheat,1010
1135,04-03-09,DELHI,Wheat,1190
1136,04-03-09,SHIMLA,Wheat,1010
1137,04-03-09,SRINAGAR,Wheat,1010
1138,04-03-09,JAMMU,Wheat,1010
1139,04-03-09,AMRITSAR,Wheat,1010
1140,04-03-09,LUDHIANA,Wheat,1010
1141,04-03-09,LUCKNOW,Wheat,1010
1142,04-03-09,DEHRADUN,Wheat,1010
1143,04-03-09,RAIPUR,Wheat,1010
1144,04-03-09,AHMEDABAD,Wheat,1010
1145,04-03-09,BHOPAL,Wheat,1010
1146,04-03-09,MUMBAI,Wheat,1010
1147,04-03-09,JAIPUR,Wheat,1010
1148,04-03-09,PATNA,Wheat,1010
1149,04-03-09,RANCHI,Wheat,1010
1150,04-03-09,BHUBANESHWAR,Wheat,1010
1151,04-03-09,KOLKATA,Wheat,1010
1152,04-03-09,GUWAHATI,Wheat,1010
1153,04-03-09,SHILLONG,Wheat,1010
1154,04-03-09,AIZWAL,Wheat,1010
1155,04-03-09,KOHIMA,Wheat,1010
1156,04-03-09,AGARTALA,Wheat,1010
1157,04-03-09,BENGALURU,Wheat,1550
1158,04-03-09,T.PURAM,Wheat,1010
1159,04-03-09,CHENNAI,Wheat,1010
1160,04-03-09,HYDERABAD,Wheat,1010
1161,05-03-09,CHANDIGARH,Wheat,1010
1162,05-03-09,DELHI,Wheat,1180
1163,05-03-09,SHIMLA,Wheat,1010
1164,05-03-09,SRINAGAR,Wheat,1010
1165,05-03-09,JAMMU,Wheat,1010
1166,05-03-09,AMRITSAR,Wheat,1010
1167,05-03-09,LUDHIANA,Wheat,1010
1168,05-03-09,LUCKNOW,Wheat,1010
1169,05-03-09,DEHRADUN,Wheat,1010
1170,05-03-09,RAIPUR,Wheat,1010
1171,05-03-09,AHMEDABAD,Wheat,1010
1172,05-03-09,BHOPAL,Wheat,1010
1173,05-03-09,MUMBAI,Wheat,1010
1174,05-03-09,JAIPUR,Wheat,1010
1175,05-03-09,PATNA,Wheat,1010
1176,05-03-09,RANCHI,Wheat,1010
1177,05-03-09,BHUBANESHWAR,Wheat,1010
1178,05-03-09,KOLKATA,Wheat,1010
1179,05-03-09,GUWAHATI,Wheat,1010
1180,05-03-09,SHILLONG,Wheat,1010
1181,05-03-09,AIZWAL,Wheat,1010
1182,05-03-09,KOHIMA,Wheat,1010
1183,05-03-09,AGARTALA,Wheat,1010
1184,05-03-09,BENGALURU,Wheat,1500
1185,05-03-09,T.PURAM,Wheat,1010
